9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9
8;15;15;15;15;10;-1;-1;-1;-1;-1;11;-1;-1;-1;8
8;-1;47;15;-1;11;-1;-1;-1;-1;-1;11;-1;45;-1;8
8;-1;-1;-1;-1;11;-1;-1;35;-1;-1;10;-1;-1;-1;8
8;-1;-1;-1;-1;12;-1;-1;-1;-1;-1;10;-1;-1;-1;8
8;-1;-1;-1;-1;9;-1;-1;-1;-1;-1;9;-1;-1;-1;8
8;-1;9;-1;-1;-1;-1;-1;9;-1;-1;-1;-1;-1;9;8
8;-1;11;-1;-1;-1;-1;-1;11;-1;-1;-1;-1;-1;10;8
8;-1;10;-1;-1;37;-1;-1;12;-1;-1;37;-1;-1;11;8
8;-1;10;-1;-1;-1;-1;-1;11;-1;-1;-1;-1;-1;10;8
8;34;11;-1;-1;-1;-1;-1;10;-1;-1;-1;-1;-1;12;8
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9
