16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
16;17;17;17;17;16;-1;-1;-1;-1;-1;-1;-1;-1;-1;16
16;17;47;18;17;16;16;-1;-1;-1;-1;35;-1;-1;-1;16
16;17;-1;-1;17;16;16;-1;-1;-1;-1;17;-1;-1;-1;16
16;17;-1;-1;16;16;-1;-1;39;16;-1;17;-1;45;-1;16
16;-1;-1;-1;16;-1;-1;-1;-1;16;16;17;-1;16;43;16
16;-1;-1;-1;-1;-1;-1;-1;16;16;16;17;16;16;16;16
16;-1;39;-1;-1;-1;36;-1;16;16;16;17;16;16;16;16
16;17;17;17;17;-1;-1;-1;-1;16;16;-1;-1;16;16;16
16;16;16;16;17;-1;-1;-1;-1;-1;-1;-1;-1;34;16;16
16;16;16;16;17;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;16
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
